Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDD48,OUT049,1993.4739993333296
FDC17,OUT045,3386.430798333332
DRH49,OUT027,2093.928793666666
FDN44,OUT018,2387.2802736666704
FDC29,OUT045,2101.1760266666624
DRK01,OUT019,177.59327266666673
FDD48,OUT017,1979.3912196666674
FDB59,OUT013,2470.6928073333256
FDY45,OUT010,581.0236860000009
FDX60,OUT035,1029.701867333333
FDT09,OUT010,335.60425766666657
DRB24,OUT018,1801.4694856666692
FDL13,OUT035,2943.326472666669
FDN16,OUT035,1819.3406673333336
FDK57,OUT013,2030.6034460000035
FDO22,OUT027,1741.8759469999884
FDC57,OUT010,521.6620676666676
FDZ13,OUT027,1704.6821396666635
FDW27,OUT013,2640.5372776666586
FDX10,OUT049,774.1212213333326
FDY08,OUT018,1658.0239853333342
FDA49,OUT017,1173.6100986666672
FDC32,OUT018,1338.5221006666695
FDO04,OUT035,803.4086536666686
NCZ54,OUT013,2119.131543000002
FDY40,OUT045,754.4146510000028
FDW36,OUT045,1312.195258999999
FDE11,OUT017,3181.723930333338
DRE37,OUT045,2654.70217266666
NCK19,OUT017,3039.236072333337
FDT19,OUT035,2711.4938029999907
FDE56,OUT045,956.3928486666646
FDZ57,OUT010,333.6945213333341
FDB35,OUT035,1628.8097910000063
FDF09,OUT010,66.67876033333332
FDO34,OUT046,3056.1518309999974
FDA55,OUT046,4605.658183999982
NCM18,OUT035,1436.3858233333258
FDJ20,OUT019,238.65933900000013
DRQ35,OUT019,292.9986059999999
FDG02,OUT013,2712.393742666674
NCU29,OUT018,2256.5504436666624
FDL27,OUT027,1729.3933066666682
NCA54,OUT035,3043.3607033333337
FDJ32,OUT035,1080.0529923333293
FDB21,OUT019,849.5208519999998
FDR46,OUT035,2548.6857289999957
FDZ32,OUT046,1538.2998293333333
DRF36,OUT017,3599.3780510000147
NCU54,OUT017,4297.159754000006
NCI31,OUT017,659.5248350000008
DRA59,OUT035,2559.6370293333343
NCC55,OUT045,808.7949756666645
FDE44,OUT018,536.7246829999998
NCN26,OUT018,1666.6993593333336
FDC11,OUT049,1429.165222333333
FDV24,OUT035,1748.6782036666614
FDR40,OUT019,275.23173299999974
NCQ17,OUT049,3046.6930323333268
FDC46,OUT045,2853.7719339999985
NCM18,OUT046,964.7819286666638
FDK16,OUT046,1633.353875999999
FDI28,OUT017,1223.6760393333357
FDS11,OUT018,3561.2765363333274
DRD13,OUT046,1051.9140649999958
FDL36,OUT035,1426.4531969999985
FDI27,OUT013,696.8739956666657
FDJ53,OUT019,157.1343483333329
FDS44,OUT045,4428.363411666657
FDE28,OUT046,3483.463380666658
FDQ33,OUT018,2771.320371666668
FDB37,OUT017,4395.937842000006
FDQ31,OUT045,1441.2173119999986
NCQ05,OUT046,2465.687100999992
FDE10,OUT013,2030.6777936666638
FDF38,OUT017,518.5516719999991
FDE50,OUT019,586.4632720000022
DRG37,OUT010,480.1904953333334
NCH06,OUT049,4080.4962276666665
FDY14,OUT045,4337.865656333328
FDO27,OUT017,1609.0011313333355
FDQ19,OUT049,4724.109552333329
FDZ26,OUT019,856.9622766666682
FDN51,OUT013,4496.612350333334
FDK20,OUT035,2240.7754223333272
FDD40,OUT018,2417.979202000001
DRI25,OUT018,955.1810926666648
FDH56,OUT017,1553.4867273333352
FDI36,OUT027,5142.469420999978
DRH11,OUT018,637.4702100000002
NCV18,OUT017,1484.5209440000026
DRI01,OUT049,2786.5294629999908
DRE48,OUT049,2528.551936999994
FDS51,OUT035,1078.0800049999962
FDM38,OUT017,785.7139090000011
FDB60,OUT027,4537.535747333323
FDY58,OUT035,4587.2843233333215
FDY22,OUT045,1982.8777923333366
FDF11,OUT027,5258.849041666662
FDZ51,OUT035,1737.903340333334
FDQ45,OUT017,3149.285044666672
FDF17,OUT035,2836.483327333334
NCF31,OUT027,3125.725711666682
FDA37,OUT013,2053.9985483333408
FDO51,OUT046,751.6083039999959
FDF34,OUT013,2610.630651333332
FDD57,OUT018,1601.6484799999994
FDO37,OUT046,4821.129928333332
FDR49,OUT049,930.3378753333332
FDS39,OUT049,2072.4867046666636
FDI48,OUT027,1574.3251576666603
DRM35,OUT049,3514.315443000006
FDV57,OUT035,3399.3994726666724
FDZ55,OUT013,2469.5709343333215
FDI28,OUT035,1228.3732583333342
FDS21,OUT045,917.5045803333317
FDT34,OUT013,1519.4088639999989
DRI25,OUT035,1079.1696976666663
FDT47,OUT010,205.32828133333388
DRH39,OUT045,1152.971408333333
NCD54,OUT045,2118.027424666669
FDU16,OUT027,1735.2723206666667
NCW29,OUT045,1714.4838253333353
FDV25,OUT027,5309.0603486666605
FDM56,OUT035,1676.8106420000067
FDZ04,OUT027,1913.1507776666715
FDG59,OUT019,124.73652033333441
FDI56,OUT045,1368.7017049999986
FDS33,OUT035,1787.3645126666704
FDC23,OUT049,3001.7859319999984
FDT11,OUT049,3024.8104056666707
FDG17,OUT045,4526.168322000004
FDZ44,OUT045,1411.9465246666628
FDJ52,OUT013,2317.5887683333276
DRI23,OUT046,2442.057858999998
DRE15,OUT010,205.00647800000039
NCF07,OUT013,1724.2144923333299
NCR29,OUT049,856.2487610000014
FDE44,OUT019,143.56201533333302
FDT23,OUT035,1391.4287879999981
NCG06,OUT017,3638.9576416666714
NCU41,OUT010,472.4416930000001
FDH46,OUT017,1781.533214333336
FDV31,OUT013,3176.9934213333377
NCT41,OUT027,4796.903685666669
FDE22,OUT027,4180.19422933333
FDC26,OUT045,1554.7572956666706
DRF51,OUT017,591.2836639999991
NCY53,OUT019,308.04568599999783
FDY21,OUT017,3939.454265333338
FDL27,OUT013,1046.3402093333307
FDZ34,OUT049,3701.21327066667
NCF43,OUT010,377.79822300000285
FDC21,OUT035,1752.8827306666765
FDL26,OUT013,2459.2920919999965
FDT25,OUT010,175.2596436666663
NCR30,OUT046,1248.2174273333355
DRL23,OUT019,252.22612366666652
NCR05,OUT049,2908.5417516666676
NCE19,OUT018,797.9712869999992
FDY07,OUT035,704.6327849999969
FDB10,OUT017,4340.394586666658
FDP57,OUT013,1582.1072500000037
FDU48,OUT019,241.90733333333304
FDH48,OUT035,1109.0108536666698
FDO33,OUT035,2092.5661230000014
NCU29,OUT045,1965.0354619999976
FDW35,OUT046,781.5138206666636
FDH05,OUT010,505.8138083333324
FDP26,OUT049,1443.1037453333288
DRG27,OUT035,677.6545689999972
FDQ33,OUT046,3426.764962333336
FDH20,OUT010,198.55265666666733
FDV14,OUT046,1256.2003693333313
DRD01,OUT046,864.7510270000005
NCI17,OUT049,1518.660948666666
FDF39,OUT010,458.7384193333352
FDX37,OUT046,1718.7283003333334
NCX17,OUT035,3914.846297333333
FDN03,OUT013,4083.0850800000085
NCS41,OUT010,446.63417533333364
FDH34,OUT045,3763.1470963333345
NCX53,OUT018,2017.9665620000012
FDY31,OUT046,2007.7731639999993
FDD20,OUT017,2344.6624156666703
FDE51,OUT045,754.1893886666662
FDV27,OUT046,1305.596071333337
FDF16,OUT035,2433.7830746666573
FDZ02,OUT049,1213.2773530000045
NCK05,OUT045,902.6272793333277
FDM12,OUT027,5910.413128000005
NCA05,OUT018,2094.4802980000054
FDX33,OUT045,1880.811762000003
FDM25,OUT049,2918.673008333342
FDE41,OUT018,1233.6430653333332
FDW14,OUT045,1432.7538843333357
NCD30,OUT046,1387.3796143333332
FDB23,OUT010,686.3110786666626
FDF45,OUT046,1065.7682533333334
FDW20,OUT017,2326.594823000012
FDF47,OUT045,3129.663918666654
NCR05,OUT019,559.0656019999989
DRB01,OUT046,3288.3373746666653
FDE36,OUT013,3222.9214150000007
FDU56,OUT049,3077.813634000006
FDB23,OUT049,3535.6110560000066
FDN48,OUT049,1470.004284666666
FDS43,OUT013,2479.906369666669
NCN05,OUT013,3081.685261
NCL53,OUT049,2661.4245333333333
FDL56,OUT046,1147.9546053333293
FDH17,OUT018,1523.1451116666665
FDP37,OUT046,2287.416931666663
FDG09,OUT019,503.7342930000005
FDA55,OUT045,4545.66849433333
FDX31,OUT049,4355.816733999999
FDJ41,OUT045,4156.718121333326
DRC24,OUT045,2609.6386093333285
FDQ21,OUT035,2321.3882669999985
NCT54,OUT045,1114.3982853333346
FDH08,OUT049,4554.870959999992
FDY38,OUT018,4069.7213643333416
DRM11,OUT010,379.96873100000244
FDG32,OUT049,3132.887500333325
NCH18,OUT046,3114.8343333333314
FDI20,OUT035,4577.367232333337
FDA33,OUT018,2031.4423539999957
FDN45,OUT013,3864.3431480000067
FDT45,OUT010,115.41753966666724
FDR32,OUT035,4049.999258666665
FDA48,OUT017,3568.8877400000074
FDN23,OUT017,2776.513611666667
NCR18,OUT035,710.2088599999984
FDD45,OUT046,1354.2949026666695
FDI22,OUT018,3303.934849333338
FDT09,OUT013,1998.4075773333327
DRC24,OUT027,4251.469228999989
FDT39,OUT046,2166.362285333334
FDX28,OUT045,1396.1271166666659
FDA50,OUT018,1316.0790923333338
FDT33,OUT027,4938.344018333303
FDQ60,OUT049,1913.700062666672
NCM19,OUT018,1950.7706969999967
FDF40,OUT046,4075.564868999992
NCI30,OUT035,3423.5724513333266
FDK34,OUT049,4451.316866666669
FDA38,OUT027,6149.603997333343
FDT02,OUT045,501.0511189999993
FDC11,OUT017,1221.5321633333335
FDD08,OUT046,636.6368503333329
NCS29,OUT046,4466.402785000006
DRI03,OUT010,578.2117906666648
FDK48,OUT035,1156.5023676666651
FDM52,OUT049,2341.3234286666716
FDP49,OUT035,970.0528453333369
DRA24,OUT046,1849.5335876666693
NCJ43,OUT049,2767.4443060000035
FDE11,OUT045,2771.2060760000086
FDP01,OUT049,1914.521215999998
FDQ59,OUT018,972.5340600000004
FDA43,OUT019,435.30780766666845
FDL14,OUT017,2271.184727666666
FDV50,OUT010,232.7237320000002
FDT01,OUT027,5002.968785666646
NCC42,OUT035,2168.6359923333303
FDO28,OUT046,1573.7081829999986
FDD32,OUT019,205.80876699999965
FDV45,OUT035,3113.8289753333343
NCW17,OUT019,324.22684533333336
NCJ17,OUT027,2288.488869666668
NCF18,OUT049,3159.9689153333447
FDP01,OUT045,1951.3887813333376
FDH24,OUT045,2690.6298503333296
FDI38,OUT027,6840.180634666664
FDX03,OUT035,679.6242273333345
FDY28,OUT046,2999.2680983333275
FDN34,OUT018,2640.9445253333406
FDJ02,OUT045,2241.487828333332
FDW40,OUT019,333.7611013333333
FDX03,OUT017,611.2310320000012
FDE17,OUT027,3644.3306476666903
FDT58,OUT046,2478.0987226666675
FDI38,OUT013,3737.398391000002
FDW22,OUT035,4004.9135019999953
FDS15,OUT027,2643.243754666664
NCX06,OUT013,3423.2595253333616
DRK47,OUT035,3904.040363333332
FDC23,OUT027,5927.2645259999945
FDM56,OUT010,225.55861433333402
FDP21,OUT046,3778.4505093333387
FDP58,OUT046,3218.695804333323
FDA27,OUT019,458.5642016666657
FDK41,OUT019,268.25636833333294
NCH42,OUT046,4486.2347476666655
FDG29,OUT045,464.1225220000026
FDW15,OUT018,2468.3658363333343
FDD28,OUT018,683.5335829999984
FDQ37,OUT049,3153.1167236666674
FDC23,OUT035,3962.1857870000013
FDV13,OUT035,1282.542746333334
FDK33,OUT046,3572.2577976666817
FDO33,OUT013,2074.5451363333336
FDN21,OUT017,2156.8369066666664
NCW06,OUT027,5794.307595000027
FDI38,OUT035,4173.313186333341
FDC21,OUT027,2555.848627333335
NCS05,OUT046,2321.876520333339
NCN53,OUT049,582.3885760000019
FDV40,OUT010,170.80544166666687
FDG60,OUT017,3971.5924313333358
NCY30,OUT027,6000.188490333347
FDM40,OUT045,1982.4538996666663
NCO30,OUT046,2407.669289000004
FDK10,OUT046,2994.5542343333295
FDM36,OUT045,2763.1676506666686
FDN10,OUT013,1876.8779936666685
FDM46,OUT018,1186.811802999999
FDX50,OUT049,1635.8839159999975
FDP33,OUT045,4005.908873000009
FDO12,OUT045,2942.9136766666666
FDC28,OUT013,1598.1319463333332
FDO31,OUT045,1113.1798713333349
FDX45,OUT035,2751.7658256666687
FDV21,OUT049,2103.9801543333288
FDH04,OUT049,1247.9477783333355
NCG54,OUT013,2803.1822306666677
FDO13,OUT046,2341.7817210000026
FDA09,OUT027,5811.646136666666
FDC38,OUT017,1949.6288499999982
NCO42,OUT046,1888.5838673333296
FDL45,OUT049,2301.953564999997
NCK31,OUT013,762.7870860000004
FDM39,OUT017,2723.787799999999
FDC22,OUT010,423.686268666667
FDF46,OUT046,1703.9375533333348
FDQ37,OUT045,2960.329894999997
FDH41,OUT010,616.8193133333351
FDQ04,OUT046,703.3444619999976
NCQ02,OUT027,4817.105167333323
FDJ57,OUT027,5591.498256999956
NCE07,OUT049,2005.0178616666678
FDE56,OUT013,705.3352039999997
FDI20,OUT049,4589.494779333324
FDK36,OUT018,705.2042633333338
FDP08,OUT027,5770.9602083333275
FDF44,OUT017,2457.0206043333264
NCU53,OUT017,2340.248161666671
FDF47,OUT035,3271.888785666655
FDS55,OUT010,362.5147839999998
FDZ52,OUT010,191.1067933333332
FDL04,OUT018,1467.0481326666663
NCM26,OUT035,2365.5774130000013
FDX43,OUT049,2390.2863606666647
FDP52,OUT049,4213.916999333328
DRK49,OUT045,549.510262333335
FDE38,OUT013,2513.842195666665
DRF13,OUT035,2732.8393510000024
FDK41,OUT010,198.993194333333
FDJ04,OUT027,3368.935793666677
FDZ44,OUT018,1527.3440903333315
FDS11,OUT013,4405.405517999995
FDA55,OUT049,4073.5075469999947
NCW53,OUT046,2979.8078739999987
FDB49,OUT027,2654.733243333339
FDD23,OUT017,3130.0756050000045
NCV42,OUT045,1515.3985286666693
NCZ29,OUT018,2012.0509290000075
FDQ26,OUT013,615.6508343333346
FDV08,OUT017,566.5281103333319
FDC53,OUT049,1196.090835666663
FDV58,OUT010,541.7858726666658
NCP02,OUT019,208.36321966666608
DRI37,OUT045,846.8598713333324
FDQ12,OUT049,3663.7431563333134
FDE33,OUT046,1127.1372586666655
FDX27,OUT045,1346.620448000001
FDM22,OUT017,767.4376990000001
NCH30,OUT019,313.97352533333185
FDC04,OUT017,3287.5317566666718
FDO38,OUT046,1253.2342303333348
FDV52,OUT027,3567.7048353333466
FDB32,OUT013,1786.7841570000048
FDV43,OUT018,781.9465906666663
FDI24,OUT018,3405.3117766666646
FDR40,OUT017,1374.5496483333327
FDW02,OUT049,2696.82179033333
FDE44,OUT049,1026.7978696666653
FDL38,OUT046,1544.6848513333366
NCT54,OUT010,215.50947300000024
DRJ39,OUT010,662.7828163333326
FDW55,OUT049,4424.9656123333325
DRF13,OUT019,364.69305966666883
NCW17,OUT049,2746.7390356666688
FDP13,OUT035,675.1178709999999
FDS08,OUT018,2420.111981333341
NCP17,OUT035,1084.2641773333328
NCO53,OUT035,2732.0492683333327
FDH19,OUT045,2773.8970176666694
FDJ04,OUT017,2343.859017000004
FDG10,OUT049,765.5312916666663
FDA40,OUT010,235.01963233333308
FDI53,OUT045,2278.7204740000034
FDU09,OUT010,161.5752343333336
FDK60,OUT045,1706.2889370000055
FDR43,OUT017,659.6014019999997
FDW22,OUT017,3894.036718333332
DRP47,OUT010,762.6472679999996
DRG48,OUT010,585.8551746666674
FDA14,OUT035,2117.0964143333326
FDU49,OUT013,1131.1853226666683
FDK28,OUT045,4456.113955666672
FDT19,OUT046,2849.076934333326
NCQ42,OUT045,2216.6368433333355
FDD03,OUT045,3577.953716666672
NCM53,OUT013,1680.232854000007
NCX53,OUT045,2685.671859666664
FDV14,OUT027,1960.004233333333
NCZ54,OUT017,3072.893372000009
FDB39,OUT013,662.7617326666674
DRC24,OUT046,2379.0887143333343
FDY36,OUT013,1253.612626666663
FDN01,OUT035,2848.388941000004
DRH25,OUT046,873.0113856666654
FDV08,OUT046,688.0255136666648
NCP53,OUT049,4329.465479666665
FDU52,OUT010,564.8980099999995
NCI42,OUT045,2693.0799943333336
FDZ14,OUT035,2244.431774000004
FDF11,OUT046,3038.2984039999956
FDQ13,OUT018,1297.8994233333353
FDO32,OUT010,150.68163666666644
DRJ37,OUT018,2001.1639893333377
FDY43,OUT046,2683.492474333326
NCT41,OUT017,2815.5971813333313
NCV17,OUT045,2083.9961673333437
FDM04,OUT027,1472.6097819999932
DRB48,OUT018,480.0861866666668
FDM24,OUT013,2744.6206819999907
FDT37,OUT049,3899.041315000009
NCO05,OUT010,206.89513066666694
FDL13,OUT046,4146.28947400001
FDL15,OUT017,2992.8908440000014
FDB11,OUT018,3304.356522666664
FDL14,OUT019,400.36440433333337
FDY10,OUT019,270.0629056666658
FDJ40,OUT049,1758.892685333337
NCW18,OUT046,3586.63352933332
NCY06,OUT013,2631.572280666665
DRE13,OUT018,1269.2899973333265
FDA26,OUT045,3211.713781666668
NCE19,OUT010,175.57922766666698
FDE33,OUT035,1382.3350696666657
DRL59,OUT027,1462.1955603333358
FDY07,OUT046,757.6859483333312
FDF57,OUT018,2323.475550000008
FDM58,OUT035,1711.6342013333383
FDP26,OUT027,2849.392079666666
FDY32,OUT046,2415.251641333339
FDD51,OUT010,155.0326396666669
FDU22,OUT018,2205.2572116666665
FDZ49,OUT018,3651.2050326666695
NCI42,OUT017,4151.569267999996
FDT04,OUT027,759.0164386666651
NCU41,OUT045,2440.67188533333
FDS56,OUT045,4488.3175920000085
NCN42,OUT017,2589.282884000002
FDK34,OUT046,3879.712031333334
FDB03,OUT017,3732.9452986666724
DRJ25,OUT035,886.3196179999982
FDT25,OUT027,3780.5777403333286
FDN20,OUT013,2531.8676209999953
FDP09,OUT013,3794.413064333327
FDM20,OUT019,395.0491010000007
NCG55,OUT046,2151.9432766666673
NCP14,OUT045,1873.0108053333336
NCH06,OUT046,3316.2710136666683
FDV52,OUT013,1634.9218350000044
NCL07,OUT035,712.0209456666672
DRJ11,OUT027,6197.37847633334
DRO59,OUT013,1072.042308666666
FDW15,OUT010,305.3314413333343
NCQ30,OUT035,1980.5042153333286
NCN54,OUT019,203.78584466666618
FDY01,OUT027,3399.2585450000015
FDX39,OUT035,3638.896610000003
FDH53,OUT027,2216.1252869999985
FDA57,OUT035,716.7248226666682
NCC07,OUT010,236.89053033333354
FDU28,OUT013,3504.818915666671
FDK36,OUT010,121.56509300000018
FDR36,OUT018,622.4164719999989
NCQ17,OUT035,2684.7563846666735
FDS28,OUT019,146.705701
FDE08,OUT045,2335.297938666666
FDU22,OUT046,2373.1897263333362
FDG41,OUT045,1567.2865419999935
FDO31,OUT010,185.8514120000003
FDM21,OUT019,603.6409119999965
FDU40,OUT017,2065.3249159999955
FDV36,OUT018,1832.5068623333284
FDT10,OUT027,1851.9504416666653
FDX38,OUT045,691.8050383333331
NCU30,OUT027,3694.022630666658
NCV06,OUT049,3403.9979313333256
FDT16,OUT035,4256.3606396666655
NCP41,OUT027,2246.1772796666683
FDZ56,OUT017,3404.4318109999963
FDC22,OUT035,3342.8297756666734
FDU10,OUT035,662.7228943333334
FDS46,OUT045,1855.4769623333275
FDO08,OUT049,2601.6467899999966
NCV42,OUT018,1727.773193333331
FDP33,OUT035,3927.718430666667
FDJ12,OUT046,4111.743331333328
FDH04,OUT045,1394.205173999998
NCU54,OUT013,3598.3094419999993
FDO36,OUT010,451.1138996666676
FDT37,OUT027,5629.218046333323
FDD14,OUT010,578.0519986666661
FDA16,OUT013,3836.744628333332
NCS42,OUT019,210.38947099999945
FDP10,OUT019,234.54469500000044
FDQ28,OUT049,2982.978191666666
FDK57,OUT010,254.20687866666685
FDK02,OUT013,2123.0031700000086
FDW47,OUT018,1785.858694999998
NCC42,OUT018,1923.1455453333344
FDQ37,OUT018,2867.0024896666673
FDL40,OUT046,1262.0771639999984
DRE13,OUT010,204.29296233333355
FDQ34,OUT027,3170.69717266666
NCB54,OUT046,2247.8206959999998
FDS48,OUT049,2000.5625499999953
FDO15,OUT045,988.8173086666604
NCT30,OUT013,688.3972519999998
FDU49,OUT027,2227.3506749999974
FDE21,OUT046,2233.1098449999954
FDS49,OUT019,204.72795166666623
FDT38,OUT027,1973.1604413333337
FDZ01,OUT045,1449.8782603333304
FDC41,OUT035,1339.1712556666628
DRG13,OUT010,432.1175159999997
NCZ42,OUT018,4023.377245666656
NCM07,OUT045,937.0524683333341
NCV17,OUT018,2116.2197776666694
DRK39,OUT035,1378.5588739999966
FDS37,OUT018,1798.7164026666678
FDV12,OUT019,356.1830260000005
NCG19,OUT018,4589.642365000007
FDS51,OUT013,650.1215196666661
NCO14,OUT046,507.3573546666654
FDC38,OUT046,2186.8600479999964
FDN15,OUT046,1802.1075440000075
NCH42,OUT013,4346.7707313333185
FDQ22,OUT046,635.2087093333337
FDC05,OUT013,3544.79465733333
FDZ31,OUT013,3356.974696666666
DRJ23,OUT049,2618.796688333337
FDC52,OUT035,2598.702844333325
DRD12,OUT010,152.14750633333355
FDV55,OUT017,2585.699770333329
FDD32,OUT046,1414.3789139999994
FDR01,OUT049,2891.874558333327
FDY08,OUT019,348.7948653333336
FDQ45,OUT045,3143.027634333339
DRN11,OUT027,4685.758362666669
NCS05,OUT018,1838.4979526666646
FDY32,OUT035,2250.510528000006
NCD31,OUT045,2901.513122999988
NCE06,OUT049,2343.0778116666684
NCP14,OUT046,2056.5629880000006
NCF18,OUT019,428.7019619999991
FDF14,OUT018,1835.6982636666671
FDB22,OUT017,2011.4494896666586
NCH54,OUT049,2804.7335446666693
FDU27,OUT035,838.7470983333349
FDS58,OUT027,4646.70586366668
NCU29,OUT035,2452.6196663333358
FDJ57,OUT013,3733.934011666671
FDL56,OUT049,1182.6605399999976
FDH60,OUT035,3288.8555889999884
FDN24,OUT018,784.5187980000006
FDD02,OUT017,2745.0811936666682
FDP15,OUT017,3972.6987690000005
FDB28,OUT027,5146.6162453333245
DRC49,OUT045,2563.7316993333307
NCG30,OUT018,1692.126261333332
FDJ14,OUT049,1113.9666250000028
FDL52,OUT045,717.8355990000018
NCG19,OUT027,6709.670518666699
NCN41,OUT035,2162.9655956666643
FDW22,OUT013,3824.624848999999
FDI02,OUT013,1890.8331616666658
FDV51,OUT045,2351.642219000004
FDV48,OUT046,1291.2902486666671
NCL17,OUT019,401.35755599999953
FDP46,OUT045,1522.0398836666698
FDU10,OUT045,593.8481036666678
FDT37,OUT010,456.07854833333414
FDI27,OUT035,664.4373293333329
FDN51,OUT046,4220.761423333334
FDW07,OUT035,1200.694842666666
FDN45,OUT049,3533.265220666671
DRN37,OUT027,5628.668761333324
DRF48,OUT049,2450.1795093333285
FDP38,OUT019,149.19246400000011
NCX18,OUT027,4858.059635000007
FDK45,OUT018,1917.1966223333338
FDZ37,OUT049,1204.1259320000024
FDS50,OUT018,4292.201763333347
NCR54,OUT018,3527.9887556666617
NCS17,OUT035,1398.4551973333364
FDV31,OUT046,2549.825356666669
DRE27,OUT017,1705.5154993333354
FDN60,OUT013,2550.5766009999893
FDK26,OUT013,3571.3844900000104
FDX37,OUT018,1527.2708523333354
FDW31,OUT046,2886.5836676666727
FDX26,OUT018,2730.325956000002
DRL49,OUT019,391.4471229999986
FDU49,OUT017,1591.217613333329
FDY58,OUT046,4204.804416666667
FDN03,OUT045,3313.6655163333407
NCV06,OUT010,431.37514899999843
FDH53,OUT045,1497.7004550000017
FDG31,OUT018,658.2686923333331
NCC06,OUT045,2466.457209666676
FDS13,OUT049,4437.4282786666545
FDP16,OUT035,4875.584600666661
FDA35,OUT013,3018.952475333347
DRP47,OUT018,4474.640950333329
FDY28,OUT010,574.6109223333316
FDY20,OUT035,1310.447534
NCH30,OUT017,1639.1885033333335
NCR29,OUT019,139.95892766666654
NCP05,OUT013,2949.009075666674
NCF30,OUT019,385.85773199999886
FDA08,OUT035,2958.7930066666627
FDN51,OUT027,6683.648835333334
FDH12,OUT046,1810.8639236666697
FDY39,OUT017,3084.523788333335
NCO53,OUT045,2583.2152266666753
FDB40,OUT046,2337.006825333336
FDH02,OUT049,749.1770243333303
FDY11,OUT027,1586.3017900000025
FDQ09,OUT019,315.1630879999984
FDP16,OUT013,4884.785956666655
NCF55,OUT018,409.33162066666574
FDY09,OUT027,5346.747957666662
FDY39,OUT045,3052.492150333335
NCU53,OUT049,2461.2573116666686
NCT41,OUT049,2641.734608000009
FDJ45,OUT046,727.7737736666687
FDR28,OUT013,2426.2107093333357
FDN08,OUT013,1799.4510020000014
FDJ07,OUT049,1920.0972909999962
FDZ09,OUT027,3495.1981056666705
FDQ14,OUT017,2421.785358666666
FDY12,OUT027,1632.3906853333326
FDK57,OUT046,2081.0855116666735
FDD20,OUT049,2125.7917623333346
FDS36,OUT018,1704.2149699999968
FDI40,OUT049,1688.1336806666593
FDJ40,OUT045,1805.7139606666747
FDE08,OUT013,2473.7310746666626
DRK01,OUT013,1465.818622000003
FDC58,OUT049,658.6326629999996
FDE50,OUT046,3469.400575000011
FDX48,OUT035,2516.955920333327
DRM35,OUT018,2430.474048666663
FDG41,OUT013,1699.747451999998
FDB52,OUT046,3067.14196966665
FDV19,OUT045,3268.931524000001
DRG48,OUT017,2546.198966000005
FDI26,OUT013,3659.736150000013
FDU11,OUT019,251.90099133333283
FDF59,OUT019,332.69915033333325
FDR07,OUT049,1729.1147803333367
NCE06,OUT017,1959.0898679999984
FDE10,OUT046,1913.3771496666639
NCO55,OUT046,1641.7362980000023
FDZ13,OUT013,707.1139996666673
FDT50,OUT017,1612.9393383333302
FDH12,OUT010,226.26547199999976
FDD21,OUT045,1510.9520943333341
NCM05,OUT013,5138.6998833333355
FDK04,OUT013,749.2968683333345
FDN33,OUT017,1707.7115296666675
NCM18,OUT010,152.653514333333
DRC25,OUT049,1605.3536569999985
FDT47,OUT017,1870.09793033334
FDD45,OUT027,2969.2571633333278
NCD07,OUT018,1405.5681606666676
NCY54,OUT010,439.21938266666683
FDL12,OUT049,1463.7058166666582
FDL02,OUT017,1695.2865920000024
FDC60,OUT035,1907.546960999998
FDR37,OUT017,3819.959810333345
FDY16,OUT017,3119.35955400001
FDU26,OUT045,1854.215271333335
FDN24,OUT013,760.8451693333305
FDH44,OUT013,2298.7066803333328
FDE23,OUT010,127.87243833333339
FDW60,OUT017,2553.412908999999
FDQ55,OUT049,1979.1792733333325
FDV32,OUT027,1901.1608293333304
FDV03,OUT010,299.25490666666593
FDY14,OUT010,421.778751666667
NCL55,OUT027,6460.431617666669
DRF25,OUT017,656.6041923333343
FDX03,OUT046,595.8399553333342
FDF40,OUT045,3656.4792783333214
FDX24,OUT010,207.05381299999934
FDA25,OUT049,1548.563136333336
FDH21,OUT018,2432.6279116666606
FDB47,OUT010,674.124719333332
FDT34,OUT019,235.89737866666727
FDS39,OUT010,304.89645200000075
NCU05,OUT046,1535.3225936666715
FDE02,OUT049,1318.2274069999999
FDL25,OUT035,1220.6366623333374
FDC50,OUT049,1278.8741883333332
FDZ32,OUT049,1333.8470749999992
FDV14,OUT045,1412.2383669999938
FDR07,OUT045,1582.6587543333344
FDB26,OUT049,794.797640333334
NCR50,OUT045,2869.9508740000015
FDP01,OUT018,2091.2689226666703
FDH57,OUT045,1718.2189633333298
FDM60,OUT027,966.3143783333319
FDA45,OUT017,3665.826000666675
FDU55,OUT017,4734.337350000001
FDH40,OUT035,1228.8881436666684
FDG40,OUT019,49.23258099999984
FDT12,OUT049,4697.498636000001
DRL59,OUT045,887.9031123333338
FDT47,OUT018,1669.9273796666675
FDI60,OUT017,1058.7263086666637
DRF51,OUT027,853.1894099999961
NCK31,OUT049,694.9065566666679
FDB08,OUT045,2497.0928869999957
FDM44,OUT035,1557.352806
FDD46,OUT018,2465.9822723333273
FDR27,OUT019,345.1429523333336
FDV56,OUT010,234.3893416666672
FDM02,OUT049,1215.7807609999995
FDU45,OUT018,1946.752593999995
FDZ10,OUT017,2277.476537666667
NCK31,OUT010,141.01976900000028
FDR27,OUT035,2092.247648666667
FDF33,OUT013,1872.9597606666673
FDJ36,OUT046,1298.109150333336
FDP33,OUT049,4470.257767000014
FDG17,OUT046,4503.020675333334
